station_id,date,hour,temp_c,humidity_pct,pressure_hpa
WS001,2018-08-10,12,22.2,50.7,1024.5
WS001,2018-08-10,13,20.5,62.7,1013.9
WS001,2018-08-10,14,20.5,46.1,1011.6
WS001,2018-08-10,15,21.2,41.9,1026.1
WS001,2018-08-10,16,22.2,54.0,1006.3
WS001,2018-08-10,17,18.7,53.1,1027.0
WS001,2018-08-10,18,24.0,72.3,1017.9
WS001,2018-08-10,19,19.3,66.7,1006.1
WS001,2018-08-10,20,26.3,72.0,1002.4
WS001,2018-08-10,21,15.3,53.8,1008.3
WS001,2018-08-10,22,17.0,82.2,1027.5
WS001,2018-08-10,23,17.4,68.5,1006.4
WS001,2018-08-11,0,13.1,76.7,1013.7
WS001,2018-08-11,1,21.7,78.1,1009.3
WS001,2018-08-11,2,17.2,54.0,1017.7
WS001,2018-08-11,3,19.5,67.1,998.0
WS001,2018-08-11,4,22.3,56.8,1012.7
WS001,2018-08-11,5,19.8,68.1,1010.8
WS001,2018-08-11,6,16.1,76.8,1024.4
WS001,2018-08-11,7,20.7,58.7,996.4
WS001,2018-08-11,8,25.4,66.9,1009.6
WS001,2018-08-11,9,19.8,39.8,1002.3
WS001,2018-08-11,10,22.3,46.5,1019.1
WS001,2018-08-11,11,22.2,48.6,1014.4
WS001,2018-08-11,12,28.2,41.2,1001.5
WS001,2018-08-11,13,21.8,51.1,1006.8
WS001,2018-08-11,14,24.3,54.1,1011.2
WS001,2018-08-11,15,24.2,44.0,1014.4
WS001,2018-08-11,16,23.8,44.5,1008.2
WS001,2018-08-11,17,23.0,55.5,1007.4
WS001,2018-08-11,18,17.8,43.7,1017.0
WS001,2018-08-11,19,18.2,59.7,1012.2
WS001,2018-08-11,20,16.5,79.2,1018.0
WS001,2018-08-11,21,16.5,62.3,1013.3
WS001,2018-08-11,22,20.1,70.0,1017.8
WS001,2018-08-11,23,13.8,53.6,1022.5
WS001,2018-08-12,0,15.9,77.4,1006.4
WS001,2018-08-12,1,20.3,74.9,1011.3
WS001,2018-08-12,2,16.2,69.5,1004.4
WS001,2018-08-12,3,18.7,70.0,1009.2
WS001,2018-08-12,4,15.1,58.5,1009.6
WS001,2018-08-12,5,19.6,60.1,1016.8
WS001,2018-08-12,6,22.8,50.9,1014.4
WS001,2018-08-12,7,17.1,51.3,1014.6
WS001,2018-08-12,8,21.6,57.1,1015.2
WS001,2018-08-12,9,20.9,49.7,988.8
WS001,2018-08-12,10,24.5,41.3,1009.0
WS001,2018-08-12,11,24.8,43.0,1020.0
WS001,2018-08-12,12,26.3,48.9,1017.4
WS001,2018-08-12,13,22.1,39.1,1024.3
WS001,2018-08-12,14,24.2,40.5,1026.6
WS001,2018-08-12,15,23.4,38.8,1014.8
WS001,2018-08-12,16,23.3,63.0,1011.2
WS001,2018-08-12,17,23.4,62.0,1013.8
WS001,2018-08-12,18,16.3,65.3,1018.3
WS001,2018-08-12,19,17.1,59.1,1021.2
WS001,2018-08-12,20,19.0,68.3,1006.6
WS001,2018-08-12,21,17.0,69.5,1005.3
WS001,2018-08-12,22,10.3,66.4,1017.3
WS001,2018-08-12,23,15.8,64.9,1012.6
WS001,2018-08-13,0,19.1,74.4,1013.2
WS001,2018-08-13,1,17.2,67.1,1006.9
WS001,2018-08-13,2,18.0,79.2,1027.1
WS001,2018-08-13,3,19.8,70.4,1020.3
WS001,2018-08-13,4,17.7,45.3,1006.5
WS001,2018-08-13,5,21.1,70.1,1021.6
WS001,2018-08-13,6,21.3,69.6,1010.6
WS001,2018-08-13,7,17.0,50.5,1008.1
WS001,2018-08-13,8,22.4,52.3,1011.8
WS001,2018-08-13,9,29.1,43.6,1012.1
WS001,2018-08-13,10,23.5,45.1,1008.4
WS001,2018-08-13,11,20.4,49.5,1007.1
WS001,2018-08-13,12,24.3,49.5,998.3
WS001,2018-08-13,13,23.8,49.7,1004.3
WS001,2018-08-13,14,20.5,43.4,1020.1
WS001,2018-08-13,15,22.9,56.7,1006.5
WS001,2018-08-13,16,22.6,55.1,1017.4
WS001,2018-08-13,17,25.1,53.1,1021.1
WS001,2018-08-13,18,20.4,50.6,1020.2
WS001,2018-08-13,19,17.6,59.9,1018.4
WS001,2018-08-13,20,17.7,67.2,1012.7
WS001,2018-08-13,21,17.3,73.3,1004.7
WS001,2018-08-13,22,18.1,74.4,1015.3
WS001,2018-08-13,23,19.3,76.2,1005.7
WS001,2018-08-14,0,16.9,74.7,1021.8
WS001,2018-08-14,1,22.2,73.8,1016.2
WS001,2018-08-14,2,17.5,55.2,1018.9
WS001,2018-08-14,3,14.7,57.6,1013.9
WS001,2018-08-14,4,19.8,65.3,1020.4
WS001,2018-08-14,5,23.4,72.2,1027.1
WS001,2018-08-14,6,19.2,64.8,1017.5
WS001,2018-08-14,7,19.5,55.0,1012.6
WS001,2018-08-14,8,23.2,57.3,1003.9
WS001,2018-08-14,9,25.0,55.7,1028.5
WS001,2018-08-14,10,24.4,51.4,1016.8
WS001,2018-08-14,11,26.9,58.5,1010.7
WS001,2018-08-14,12,23.6,46.9,1019.5
WS001,2018-08-14,13,24.3,45.7,1007.5
WS001,2018-08-14,14,24.5,47.1,997.8
WS001,2018-08-14,15,22.0,35.7,1018.3
WS001,2018-08-14,16,23.0,36.0,1014.4
WS001,2018-08-14,17,20.7,64.6,1009.2
WS001,2018-08-14,18,21.6,43.5,1005.7
WS001,2018-08-14,19,14.2,61.7,1018.4
WS001,2018-08-14,20,20.6,79.9,1020.5
WS001,2018-08-14,21,22.9,64.4,1017.2
WS001,2018-08-14,22,20.6,79.9,1016.7
WS001,2018-08-14,23,18.5,50.7,1021.0
WS001,2018-08-15,0,16.9,71.6,1015.0
WS001,2018-08-15,1,20.0,70.9,999.8
WS001,2018-08-15,2,16.8,72.9,1021.4
WS001,2018-08-15,3,15.5,50.6,998.0
WS001,2018-08-15,4,16.9,77.0,1015.4
WS001,2018-08-15,5,23.0,71.8,1022.2
WS001,2018-08-15,6,23.6,59.5,1009.9
WS001,2018-08-15,7,21.4,60.1,1010.8
WS001,2018-08-15,8,20.9,58.8,1034.0
WS001,2018-08-15,9,25.5,43.7,1010.0
WS001,2018-08-15,10,26.0,55.6,1006.2
WS001,2018-08-15,11,25.7,46.0,1017.5
WS001,2018-08-15,12,26.7,40.3,1006.0
WS001,2018-08-15,13,31.0,43.1,1010.0
WS001,2018-08-15,14,24.1,39.0,1025.9
WS001,2018-08-15,15,24.1,41.5,1012.9
WS001,2018-08-15,16,22.6,54.6,1013.0
WS001,2018-08-15,17,13.7,57.2,997.8
WS001,2018-08-15,18,21.4,60.3,1025.9
WS001,2018-08-15,19,19.9,79.3,1025.5
WS001,2018-08-15,20,20.5,57.1,1020.2
WS001,2018-08-15,21,21.5,79.9,1005.4
WS001,2018-08-15,22,22.1,64.7,1013.4
WS001,2018-08-15,23,17.4,71.0,1023.7
WS001,2018-08-16,0,18.4,73.2,1019.2
WS001,2018-08-16,1,15.4,73.5,1018.3
WS001,2018-08-16,2,18.7,70.6,1011.8
WS001,2018-08-16,3,18.4,74.8,997.1
WS001,2018-08-16,4,19.4,59.1,1017.1
WS001,2018-08-16,5,19.4,67.4,1009.5
WS001,2018-08-16,6,19.5,66.1,1009.8
WS001,2018-08-16,7,16.5,58.1,1021.3
WS001,2018-08-16,8,19.5,53.7,1001.8
WS001,2018-08-16,9,22.1,52.9,1018.3
WS001,2018-08-16,10,24.4,44.4,1021.4
WS001,2018-08-16,11,28.7,44.7,1016.2
WS001,2018-08-16,12,24.4,48.4,1006.1
WS001,2018-08-16,13,24.0,48.2,1003.3
WS001,2018-08-16,14,23.3,46.4,1020.2
WS001,2018-08-16,15,19.6,51.6,1009.8
WS001,2018-08-16,16,23.3,52.1,1015.8
WS001,2018-08-16,17,17.6,43.2,1024.1
WS001,2018-08-16,18,18.0,52.9,1017.1
WS001,2018-08-16,19,19.2,63.5,1022.6
WS001,2018-08-16,20,19.6,74.7,1010.5
WS001,2018-08-16,21,20.1,77.8,1028.0
WS001,2018-08-16,22,14.7,77.6,1020.9
WS001,2018-08-16,23,14.1,55.8,1006.3
WS001,2018-08-17,0,12.7,91.6,1016.7
WS001,2018-08-17,1,17.6,69.1,1015.2
WS001,2018-08-17,2,17.6,79.5,1014.2
WS001,2018-08-17,3,20.3,83.2,1007.8
WS001,2018-08-17,4,18.3,72.9,1008.5
WS001,2018-08-17,5,17.0,68.4,1010.2
WS001,2018-08-17,6,25.0,70.5,1008.2
WS001,2018-08-17,7,16.7,49.1,1017.2
WS001,2018-08-17,8,22.7,52.2,1009.0
WS001,2018-08-17,9,22.9,51.0,1003.4
WS001,2018-08-17,10,23.5,65.8,1012.6
WS001,2018-08-17,11,26.1,47.6,1010.5
WS001,2018-08-17,12,22.9,33.2,1009.0
WS001,2018-08-17,13,26.3,46.7,1025.9
WS001,2018-08-17,14,26.2,57.7,1017.9
WS001,2018-08-17,15,24.6,56.8,1005.1
WS001,2018-08-17,16,17.4,60.4,1009.0
WS001,2018-08-17,17,22.0,35.8,1017.8
WS001,2018-08-17,18,17.8,69.3,1016.2
WS001,2018-08-17,19,18.5,71.5,1018.8
WS001,2018-08-17,20,18.2,60.1,1015.3
WS001,2018-08-17,21,15.7,81.4,1007.4
WS001,2018-08-17,22,13.8,63.3,1019.9
WS001,2018-08-17,23,16.4,62.6,1010.8
WS001,2018-08-18,0,13.4,76.7,1015.8
WS001,2018-08-18,1,15.3,73.1,1018.9
WS001,2018-08-18,2,18.8,79.8,1006.3
WS001,2018-08-18,3,17.0,61.5,1021.9
WS001,2018-08-18,4,20.8,68.6,1010.8
WS001,2018-08-18,5,16.0,69.3,1011.7
WS001,2018-08-18,6,22.3,55.2,999.2
WS001,2018-08-18,7,21.6,56.0,1003.5
WS001,2018-08-18,8,24.2,45.2,1020.2
WS001,2018-08-18,9,23.1,38.4,1018.7
WS001,2018-08-18,10,27.0,60.2,1022.7
WS001,2018-08-18,11,24.9,45.1,1015.7
WS001,2018-08-18,12,23.4,45.5,1011.4
WS001,2018-08-18,13,26.2,51.5,997.2
WS001,2018-08-18,14,24.0,46.3,1009.1
WS001,2018-08-18,15,22.7,54.3,1017.5
WS001,2018-08-18,16,20.2,64.8,1006.0
WS001,2018-08-18,17,21.2,62.2,995.4
WS001,2018-08-18,18,17.2,67.5,1021.9
WS001,2018-08-18,19,19.4,58.2,1011.6
WS001,2018-08-18,20,19.0,49.5,1011.1
WS001,2018-08-18,21,17.0,81.9,1008.5
WS001,2018-08-18,22,17.3,76.8,1010.8
WS001,2018-08-18,23,20.0,59.9,1005.4
WS001,2018-08-19,0,13.8,64.8,1001.4
WS001,2018-08-19,1,19.7,67.6,1014.7
WS001,2018-08-19,2,15.6,74.1,1016.8
WS001,2018-08-19,3,15.8,79.4,995.9
WS001,2018-08-19,4,17.6,70.0,1027.1
WS001,2018-08-19,5,21.6,62.2,1012.0
WS001,2018-08-19,6,20.8,63.1,1013.0
WS001,2018-08-19,7,20.6,58.4,1020.8
WS001,2018-08-19,8,23.7,64.6,1017.7
WS001,2018-08-19,9,25.1,48.2,1014.0
WS001,2018-08-19,10,22.1,45.3,1015.7
WS001,2018-08-19,11,24.6,66.5,1009.2
WS001,2018-08-19,12,26.4,55.2,1021.1
WS001,2018-08-19,13,25.1,33.7,1023.9
WS001,2018-08-19,14,24.1,34.5,1033.8
WS001,2018-08-19,15,25.8,57.0,1007.5
WS001,2018-08-19,16,23.3,63.6,1014.3
WS001,2018-08-19,17,21.6,51.7,1010.7
WS001,2018-08-19,18,21.6,65.6,1025.9
WS001,2018-08-19,19,22.1,54.6,1000.0
WS001,2018-08-19,20,17.9,61.2,1016.8
WS001,2018-08-19,21,16.6,67.4,1013.9
WS001,2018-08-19,22,20.4,66.1,1012.5
WS001,2018-08-19,23,17.9,67.6,1015.0
WS001,2018-08-20,0,17.0,75.5,1003.3
WS001,2018-08-20,1,21.2,67.4,1030.5
WS001,2018-08-20,2,17.7,75.1,996.6
WS001,2018-08-20,3,18.8,59.5,1011.9
WS001,2018-08-20,4,13.7,74.6,1028.8
WS001,2018-08-20,5,20.6,64.7,1019.1
WS001,2018-08-20,6,19.7,70.8,1019.4
WS001,2018-08-20,7,22.3,54.2,1014.6
WS001,2018-08-20,8,21.6,60.4,1004.6
WS001,2018-08-20,9,23.3,66.7,1013.1
WS001,2018-08-20,10,20.7,50.0,1015.8
WS001,2018-08-20,11,26.5,55.2,1028.3
WS001,2018-08-20,12,24.3,53.5,1008.4
WS001,2018-08-20,13,28.5,56.7,1017.6
WS001,2018-08-20,14,24.6,56.8,1016.0
WS001,2018-08-20,15,19.1,43.6,1013.2
WS001,2018-08-20,16,22.5,64.4,1018.1
WS001,2018-08-20,17,21.7,66.6,1003.5
WS001,2018-08-20,18,19.4,64.2,1015.6
WS001,2018-08-20,19,18.5,60.9,1012.4
WS001,2018-08-20,20,18.1,61.4,1000.3
WS001,2018-08-20,21,17.4,67.3,1024.8
WS001,2018-08-20,22,17.4,70.3,1008.3
WS001,2018-08-20,23,19.3,62.9,1027.5
WS001,2018-08-21,0,10.7,74.2,1016.9
WS001,2018-08-21,1,19.0,70.3,1020.2
WS001,2018-08-21,2,16.8,69.6,1016.4
WS001,2018-08-21,3,14.7,70.3,1023.0
WS001,2018-08-21,4,18.5,74.4,1008.0
WS001,2018-08-21,5,24.2,54.5,1003.4
WS001,2018-08-21,6,19.9,68.5,1022.6
WS001,2018-08-21,7,20.9,55.5,1022.0
WS001,2018-08-21,8,20.7,58.7,1004.8
WS001,2018-08-21,9,22.8,42.4,1000.4
WS001,2018-08-21,10,25.5,45.3,1005.5
WS001,2018-08-21,11,26.0,45.0,1006.1
WS001,2018-08-21,12,25.0,58.1,1020.8
WS001,2018-08-21,13,18.5,59.1,1018.1
WS001,2018-08-21,14,24.9,47.3,1006.5
WS001,2018-08-21,15,25.7,49.9,1011.9
WS001,2018-08-21,16,25.2,57.2,1017.6
WS001,2018-08-21,17,21.0,57.6,1012.3
WS001,2018-08-21,18,18.4,59.2,1009.5
WS001,2018-08-21,19,16.2,67.2,1006.5
WS001,2018-08-21,20,18.2,71.7,999.2
WS001,2018-08-21,21,20.6,85.3,1016.8
WS001,2018-08-21,22,17.5,76.4,1012.4
WS001,2018-08-21,23,19.4,66.1,1012.9
WS001,2018-08-22,0,13.8,79.0,1012.4
WS001,2018-08-22,1,16.3,61.3,1020.3
WS001,2018-08-22,2,18.2,67.8,1017.9
WS001,2018-08-22,3,17.2,71.8,1020.8
WS001,2018-08-22,4,22.1,52.3,1004.6
WS001,2018-08-22,5,16.3,52.8,1004.2
WS001,2018-08-22,6,17.2,63.4,1008.2
WS001,2018-08-22,7,22.4,57.6,1001.3
WS001,2018-08-22,8,22.9,51.7,1007.9
WS001,2018-08-22,9,23.8,45.7,1016.7
WS001,2018-08-22,10,25.6,38.2,1007.7
WS001,2018-08-22,11,19.8,39.2,1013.0
WS001,2018-08-22,12,21.3,55.8,1003.1
WS001,2018-08-22,13,31.9,47.7,1014.8
WS001,2018-08-22,14,23.1,43.6,1023.0
WS001,2018-08-22,15,27.1,50.6,1010.6
WS001,2018-08-22,16,20.7,45.8,1014.5
WS001,2018-08-22,17,17.5,49.1,1011.0
WS001,2018-08-22,18,20.6,58.1,1009.3
WS001,2018-08-22,19,20.6,65.9,1014.4
WS001,2018-08-22,20,18.9,55.5,1029.8
WS001,2018-08-22,21,16.6,73.7,1013.7
WS001,2018-08-22,22,18.4,60.6,1014.3
WS001,2018-08-22,23,13.8,62.7,1005.3
WS001,2018-08-23,0,13.8,68.0,1015.4
WS001,2018-08-23,1,17.9,78.7,1023.5
WS001,2018-08-23,2,21.4,67.5,1014.1
WS001,2018-08-23,3,16.0,79.5,1020.3
WS001,2018-08-23,4,21.4,61.4,1016.3
WS001,2018-08-23,5,17.7,62.5,1021.4
WS001,2018-08-23,6,20.5,61.9,1011.1
WS001,2018-08-23,7,18.4,52.3,1002.3
WS001,2018-08-23,8,23.7,53.4,1015.9
WS001,2018-08-23,9,17.3,43.7,1036.1
WS001,2018-08-23,10,23.7,48.7,1010.5
WS001,2018-08-23,11,28.8,42.0,1007.9
WS001,2018-08-23,12,27.1,49.3,1018.0
WS001,2018-08-23,13,27.7,52.0,1005.5
WS001,2018-08-23,14,26.1,49.7,1009.5
WS001,2018-08-23,15,22.6,57.3,1013.2
WS001,2018-08-23,16,26.2,47.1,1010.8
WS001,2018-08-23,17,26.0,61.6,1001.8
WS001,2018-08-23,18,21.4,48.0,1014.6
WS001,2018-08-23,19,18.7,62.5,1009.4
WS001,2018-08-23,20,13.8,68.8,1024.6
WS001,2018-08-23,21,18.0,74.6,1011.4
WS001,2018-08-23,22,17.4,74.3,1020.5
WS001,2018-08-23,23,14.7,80.4,1003.1
WS001,2018-08-24,0,17.7,70.2,1009.7
WS001,2018-08-24,1,15.2,74.1,995.4
WS001,2018-08-24,2,14.3,56.0,1011.2
WS001,2018-08-24,3,16.9,87.4,1013.4
WS001,2018-08-24,4,18.9,62.1,1023.4
WS001,2018-08-24,5,20.8,69.4,1022.6
WS001,2018-08-24,6,25.6,64.3,1016.0
WS001,2018-08-24,7,24.6,47.5,1010.9
WS001,2018-08-24,8,27.8,41.8,1017.6
WS001,2018-08-24,9,24.1,54.3,1017.1
WS001,2018-08-24,10,27.1,46.2,1005.3
WS001,2018-08-24,11,21.0,56.1,999.9
WS001,2018-08-24,12,21.9,65.2,1012.4
WS001,2018-08-24,13,24.1,54.1,1020.9
WS001,2018-08-24,14,22.1,46.1,1002.7
WS001,2018-08-24,15,22.1,45.2,1014.6
WS001,2018-08-24,16,25.4,58.5,1003.8
WS001,2018-08-24,17,23.3,65.1,1020.3
WS001,2018-08-24,18,24.6,50.3,1017.5
WS001,2018-08-24,19,22.1,62.0,1014.1
WS001,2018-08-24,20,20.0,66.9,1024.4
WS001,2018-08-24,21,18.2,57.5,1016.3
WS001,2018-08-24,22,19.9,46.2,1002.7
WS001,2018-08-24,23,18.6,76.4,1008.9
WS001,2018-08-25,0,17.6,86.1,1004.7
WS001,2018-08-25,1,19.3,67.1,1007.6
WS001,2018-08-25,2,12.6,68.4,1012.4
WS001,2018-08-25,3,17.9,74.1,1025.0
WS001,2018-08-25,4,17.6,77.3,1009.6
WS001,2018-08-25,5,17.9,58.9,1006.8
WS001,2018-08-25,6,20.3,60.8,1028.7
WS001,2018-08-25,7,24.8,65.4,1010.9
WS001,2018-08-25,8,22.7,59.1,1022.0
WS001,2018-08-25,9,21.7,39.3,1021.5
WS001,2018-08-25,10,23.6,43.8,1003.6
WS001,2018-08-25,11,27.5,66.3,1013.3
WS001,2018-08-25,12,24.0,55.5,1022.4
WS001,2018-08-25,13,27.7,47.5,1011.1
WS001,2018-08-25,14,21.8,59.4,1004.8
WS001,2018-08-25,15,24.8,60.2,1018.0
WS001,2018-08-25,16,20.4,56.8,1024.5
WS001,2018-08-25,17,20.3,72.9,1010.3
WS001,2018-08-25,18,21.6,54.4,1020.1
WS001,2018-08-25,19,17.5,67.6,1019.2
WS001,2018-08-25,20,18.1,57.4,1003.6
WS001,2018-08-25,21,17.9,66.4,1025.7
WS001,2018-08-25,22,9.3,86.2,1018.9
WS001,2018-08-25,23,16.4,79.5,1015.2
WS001,2018-08-26,0,12.5,75.1,1021.3
WS001,2018-08-26,1,16.3,68.0,1011.1
WS001,2018-08-26,2,14.4,65.3,995.7
WS001,2018-08-26,3,18.4,81.7,1002.0
WS001,2018-08-26,4,19.2,67.9,1012.8
WS001,2018-08-26,5,23.0,59.5,1016.4
WS001,2018-08-26,6,17.7,65.9,1021.5
WS001,2018-08-26,7,21.9,64.8,1017.1
WS001,2018-08-26,8,25.7,49.6,1020.7
WS001,2018-08-26,9,28.2,34.9,1029.5
WS001,2018-08-26,10,29.2,39.0,1010.7
WS001,2018-08-26,11,23.3,57.8,1007.7
WS001,2018-08-26,12,27.7,45.0,1016.1
WS001,2018-08-26,13,28.6,46.9,997.3
WS001,2018-08-26,14,21.7,55.3,1011.1
WS001,2018-08-26,15,20.8,58.4,1029.7
WS001,2018-08-26,16,20.7,56.7,1013.4
WS001,2018-08-26,17,24.7,75.4,1019.1
WS001,2018-08-26,18,22.5,44.1,1014.6
WS001,2018-08-26,19,18.6,66.1,1022.6
WS001,2018-08-26,20,20.2,78.6,1034.4
WS001,2018-08-26,21,21.7,66.9,1014.4
WS001,2018-08-26,22,18.8,66.4,1034.4
WS001,2018-08-26,23,18.9,65.7,995.8
WS001,2018-08-27,0,18.8,80.8,1013.2
WS001,2018-08-27,1,15.9,75.1,1000.6
WS001,2018-08-27,2,14.6,57.1,1022.2
WS001,2018-08-27,3,14.9,63.3,1011.1
WS001,2018-08-27,4,19.9,69.7,1016.8
WS001,2018-08-27,5,16.9,69.7,1022.5
WS001,2018-08-27,6,19.4,58.8,1004.9
WS001,2018-08-27,7,20.0,47.6,1001.3
WS001,2018-08-27,8,21.6,57.1,1017.5
WS001,2018-08-27,9,17.7,63.1,1026.4
WS001,2018-08-27,10,21.0,68.2,1011.6
WS001,2018-08-27,11,23.8,51.4,1019.9
WS001,2018-08-27,12,25.0,58.3,1004.9
WS001,2018-08-27,13,24.8,37.3,1004.2
WS001,2018-08-27,14,22.7,45.3,1020.0
WS001,2018-08-27,15,22.1,60.5,1008.0
WS001,2018-08-27,16,26.9,52.0,1032.8
WS001,2018-08-27,17,18.4,80.1,1018.3
WS001,2018-08-27,18,18.5,67.2,1015.7
WS001,2018-08-27,19,18.9,59.8,1008.2
WS001,2018-08-27,20,21.2,62.5,1010.2
WS001,2018-08-27,21,18.5,58.2,1011.5
WS001,2018-08-27,22,18.6,69.8,1014.9
WS001,2018-08-27,23,11.3,63.0,1002.6
WS001,2018-08-28,0,16.8,71.2,1013.5
WS001,2018-08-28,1,22.7,67.5,1013.5
WS001,2018-08-28,2,18.1,75.3,1018.0
WS001,2018-08-28,3,18.6,64.8,1007.4
WS001,2018-08-28,4,18.3,66.7,1003.9
WS001,2018-08-28,5,19.7,61.2,1010.8
WS001,2018-08-28,6,23.0,59.6,1013.8
WS001,2018-08-28,7,22.7,46.4,1007.9
WS001,2018-08-28,8,24.0,53.0,1007.7
WS001,2018-08-28,9,26.5,57.1,1004.0
WS001,2018-08-28,10,25.6,51.9,1007.8
WS001,2018-08-28,11,24.7,54.9,1014.9
WS001,2018-08-28,12,25.5,54.1,1019.7
WS001,2018-08-28,13,24.5,38.8,1016.5
WS001,2018-08-28,14,26.1,49.6,1005.4
WS001,2018-08-28,15,24.6,59.5,1011.1
WS001,2018-08-28,16,23.9,58.1,1031.3
WS001,2018-08-28,17,21.2,66.1,1005.1
WS001,2018-08-28,18,18.5,61.3,1015.1
WS001,2018-08-28,19,16.3,65.7,1002.3
WS001,2018-08-28,20,22.4,64.3,1026.4
WS001,2018-08-28,21,12.4,78.9,1019.8
WS001,2018-08-28,22,18.7,69.2,1006.1
WS001,2018-08-28,23,16.2,70.7,1021.1
WS001,2018-08-29,0,17.3,71.6,1017.2
WS001,2018-08-29,1,13.9,71.3,1013.6
WS001,2018-08-29,2,14.9,81.2,1011.3
WS001,2018-08-29,3,13.3,61.9,1027.0
WS001,2018-08-29,4,18.4,78.7,1004.5
WS001,2018-08-29,5,17.1,63.2,1025.1
WS001,2018-08-29,6,21.3,58.8,1004.2
WS001,2018-08-29,7,21.8,58.0,1013.6
WS001,2018-08-29,8,22.8,69.0,1020.1
WS001,2018-08-29,9,23.7,54.6,1010.8
WS001,2018-08-29,10,24.0,51.1,1014.0
WS001,2018-08-29,11,21.1,50.8,1003.5
WS001,2018-08-29,12,26.6,61.0,1018.7
WS001,2018-08-29,13,24.8,38.3,1022.5
WS001,2018-08-29,14,24.6,36.6,1022.6
WS001,2018-08-29,15,24.2,60.2,1008.2
WS001,2018-08-29,16,17.7,65.5,1004.7
WS001,2018-08-29,17,18.9,65.5,1014.4
WS001,2018-08-29,18,19.3,58.8,1008.5
WS001,2018-08-29,19,22.7,51.9,1031.4
WS001,2018-08-29,20,15.8,74.3,1011.9
WS001,2018-08-29,21,16.2,70.2,1018.9
WS001,2018-08-29,22,17.0,66.2,1018.1
WS001,2018-08-29,23,17.4,78.3,1012.6
WS001,2018-08-30,0,18.4,64.3,1010.6
WS001,2018-08-30,1,16.8,72.6,1004.8
WS001,2018-08-30,2,21.0,73.8,1006.0
WS001,2018-08-30,3,16.1,79.1,1011.2
WS001,2018-08-30,4,22.3,69.1,1022.4
WS001,2018-08-30,5,22.2,75.9,1021.7
WS001,2018-08-30,6,22.2,49.9,1029.1
WS001,2018-08-30,7,21.0,61.6,1015.8
WS001,2018-08-30,8,23.5,50.5,1010.4
WS001,2018-08-30,9,24.2,48.2,1018.8
WS001,2018-08-30,10,23.7,51.7,1017.4
WS001,2018-08-30,11,26.7,50.0,1017.0
WS001,2018-08-30,12,22.6,43.5,1010.8
WS001,2018-08-30,13,27.2,38.8,991.5
WS001,2018-08-30,14,25.4,55.1,1006.0
WS001,2018-08-30,15,21.8,60.6,1013.7
WS001,2018-08-30,16,22.1,66.5,1009.6
WS001,2018-08-30,17,25.6,59.5,1012.5
WS001,2018-08-30,18,15.5,56.6,1015.8
WS001,2018-08-30,19,14.1,65.7,1011.3
WS001,2018-08-30,20,18.7,59.4,1012.9
WS001,2018-08-30,21,13.2,56.9,1007.6
WS001,2018-08-30,22,14.9,66.5,1017.1
WS001,2018-08-30,23,12.4,75.9,1013.2
WS001,2018-08-31,0,15.1,75.3,1010.2
WS001,2018-08-31,1,13.7,78.3,1009.7
WS001,2018-08-31,2,18.5,69.7,1003.4
WS001,2018-08-31,3,20.6,67.2,1017.3
WS001,2018-08-31,4,15.5,66.9,1008.0
WS001,2018-08-31,5,20.2,56.9,1018.5
WS001,2018-08-31,6,18.4,72.8,1011.4
WS001,2018-08-31,7,22.1,50.1,1018.4
WS001,2018-08-31,8,23.4,54.1,1011.3
WS001,2018-08-31,9,18.3,61.2,1019.2
WS001,2018-08-31,10,24.1,50.6,1009.4
WS001,2018-08-31,11,24.2,55.2,1005.0
WS001,2018-08-31,12,18.4,34.9,1025.5
WS001,2018-08-31,13,26.0,45.6,1009.8
WS001,2018-08-31,14,26.4,57.8,1006.8
WS001,2018-08-31,15,26.7,52.5,1004.4
WS001,2018-08-31,16,20.7,60.5,1008.5
WS001,2018-08-31,17,20.7,65.7,1020.7
WS001,2018-08-31,18,21.6,67.4,1025.3
WS001,2018-08-31,19,20.8,59.2,1015.1
WS001,2018-08-31,20,20.9,64.5,1016.9
WS001,2018-08-31,21,15.2,66.5,1020.0
WS001,2018-08-31,22,19.8,49.5,1009.6
WS001,2018-08-31,23,16.1,66.0,1025.3
WS001,2018-09-01,0,15.0,70.5,1011.7
WS001,2018-09-01,1,15.3,67.5,1012.9
WS001,2018-09-01,2,16.7,71.4,1011.1
WS001,2018-09-01,3,10.9,64.2,1019.3
WS001,2018-09-01,4,16.3,82.2,1020.9
WS001,2018-09-01,5,12.5,56.6,1018.1
WS001,2018-09-01,6,19.3,52.0,1011.5
WS001,2018-09-01,7,16.7,47.6,1013.6
WS001,2018-09-01,8,18.0,61.5,1034.3
WS001,2018-09-01,9,20.3,39.3,1021.2
WS001,2018-09-01,10,21.6,43.8,1005.5
WS001,2018-09-01,11,22.1,43.8,1028.5
WS001,2018-09-01,12,22.5,54.9,1014.5
WS001,2018-09-01,13,20.7,53.1,1026.8
WS001,2018-09-01,14,23.2,53.3,1020.9
WS001,2018-09-01,15,20.2,51.8,1014.0
WS001,2018-09-01,16,15.5,58.4,1010.9
WS001,2018-09-01,17,17.2,53.3,1013.3
WS001,2018-09-01,18,15.0,63.4,1010.6
WS001,2018-09-01,19,16.3,67.3,1017.7
WS001,2018-09-01,20,16.7,68.7,1009.3
WS001,2018-09-01,21,16.6,67.3,1025.8
