timestamp,demand_mw,temperature_c,day_of_week,is_holiday
2024-02-20 07:00,36400.0,9.5,Tuesday,False
2024-02-20 08:00,34915.7,8.5,Tuesday,False
2024-02-20 09:00,39439.0,11.7,Tuesday,False
2024-02-20 10:00,39793.9,9.2,Tuesday,False
2024-02-20 11:00,41549.6,9.5,Tuesday,False
2024-02-20 12:00,40807.8,11.4,Tuesday,False
2024-02-20 13:00,40689.2,10.6,Tuesday,False
2024-02-20 14:00,37395.3,10.8,Tuesday,False
2024-02-20 15:00,41180.3,6.9,Tuesday,False
2024-02-20 16:00,40114.5,7.3,Tuesday,False
2024-02-20 17:00,40772.7,8.1,Tuesday,False
2024-02-20 18:00,43126.7,6.7,Tuesday,False
2024-02-20 19:00,40196.5,5.7,Tuesday,False
2024-02-20 20:00,41780.6,4.7,Tuesday,False
2024-02-20 21:00,39884.5,5.4,Tuesday,False
2024-02-20 22:00,34386.8,4.1,Tuesday,False
2024-02-20 23:00,34714.2,3.4,Tuesday,False
2024-02-21 00:00,28583.8,6.4,Wednesday,False
2024-02-21 01:00,26095.1,5.3,Wednesday,False
2024-02-21 02:00,27487.3,5.4,Wednesday,False
2024-02-21 03:00,26529.6,5.4,Wednesday,False
2024-02-21 04:00,28835.1,7.2,Wednesday,False
2024-02-21 05:00,27187.5,8.5,Wednesday,False
2024-02-21 06:00,37349.3,6.4,Wednesday,False
2024-02-21 07:00,34811.3,7.5,Wednesday,False
2024-02-21 08:00,35406.6,10.1,Wednesday,False
2024-02-21 09:00,39281.5,12.5,Wednesday,False
2024-02-21 10:00,42407.5,10.4,Wednesday,False
2024-02-21 11:00,39248.4,9.1,Wednesday,False
2024-02-21 12:00,38220.9,9.7,Wednesday,False
2024-02-21 13:00,41289.5,10.3,Wednesday,False
2024-02-21 14:00,41863.7,9.7,Wednesday,False
2024-02-21 15:00,41688.0,10.1,Wednesday,False
2024-02-21 16:00,43310.5,7.7,Wednesday,False
2024-02-21 17:00,44274.4,6.3,Wednesday,False
2024-02-21 18:00,44027.1,6.2,Wednesday,False
2024-02-21 19:00,37982.7,8.5,Wednesday,False
2024-02-21 20:00,39274.0,4.9,Wednesday,False
2024-02-21 21:00,37769.7,7.3,Wednesday,False
2024-02-21 22:00,34588.1,8.5,Wednesday,False
2024-02-21 23:00,34300.5,4.8,Wednesday,False
2024-02-22 00:00,25971.3,5.3,Thursday,False
2024-02-22 01:00,24584.8,4.2,Thursday,False
2024-02-22 02:00,25572.1,5.5,Thursday,False
2024-02-22 03:00,28449.3,4.0,Thursday,False
2024-02-22 04:00,30359.7,6.5,Thursday,False
2024-02-22 05:00,29950.5,5.4,Thursday,False
2024-02-22 06:00,31365.5,8.7,Thursday,False
2024-02-22 07:00,34200.4,7.7,Thursday,False
2024-02-22 08:00,36258.4,10.9,Thursday,False
2024-02-22 09:00,38908.3,11.3,Thursday,False
2024-02-22 10:00,39659.2,12.9,Thursday,False
2024-02-22 11:00,37502.8,10.2,Thursday,False
2024-02-22 12:00,40791.0,8.2,Thursday,False
2024-02-22 13:00,40940.9,9.7,Thursday,False
2024-02-22 14:00,40593.4,8.5,Thursday,False
2024-02-22 15:00,41561.8,8.0,Thursday,False
2024-02-22 16:00,44216.0,7.9,Thursday,False
2024-02-22 17:00,43797.2,6.4,Thursday,False
2024-02-22 18:00,42121.0,5.1,Thursday,False
2024-02-22 19:00,43208.5,4.7,Thursday,False
2024-02-22 20:00,40024.8,6.0,Thursday,False
2024-02-22 21:00,36692.5,5.2,Thursday,False
2024-02-22 22:00,38903.3,6.7,Thursday,False
2024-02-22 23:00,34838.9,4.4,Thursday,False
2024-02-23 00:00,26494.7,5.7,Friday,False
2024-02-23 01:00,26518.4,4.7,Friday,False
2024-02-23 02:00,27043.5,5.0,Friday,False
2024-02-23 03:00,27765.2,7.2,Friday,False
2024-02-23 04:00,27817.4,6.2,Friday,False
2024-02-23 05:00,31597.9,5.4,Friday,False
2024-02-23 06:00,33057.3,9.1,Friday,False
2024-02-23 07:00,36443.4,8.3,Friday,False
2024-02-23 08:00,38936.6,9.9,Friday,False
2024-02-23 09:00,39190.6,10.2,Friday,False
2024-02-23 10:00,39673.8,9.7,Friday,False
2024-02-23 11:00,42096.6,10.9,Friday,False
2024-02-23 12:00,40292.5,12.8,Friday,False
2024-02-23 13:00,36381.1,12.0,Friday,False
2024-02-23 14:00,41132.2,9.0,Friday,False
2024-02-23 15:00,41692.2,10.4,Friday,False
2024-02-23 16:00,40665.4,8.3,Friday,False
2024-02-23 17:00,44910.5,6.4,Friday,False
2024-02-23 18:00,44719.3,8.5,Friday,False
2024-02-23 19:00,40455.9,6.1,Friday,False
2024-02-23 20:00,39720.7,6.3,Friday,False
2024-02-23 21:00,38220.3,4.8,Friday,False
2024-02-23 22:00,35450.5,3.8,Friday,False
2024-02-23 23:00,32679.5,4.2,Friday,False
2024-02-24 00:00,25283.9,5.8,Saturday,False
2024-02-24 01:00,21734.9,4.0,Saturday,False
2024-02-24 02:00,25283.7,6.2,Saturday,False
2024-02-24 03:00,23374.4,6.3,Saturday,False
2024-02-24 04:00,28393.4,4.1,Saturday,False
2024-02-24 05:00,27032.7,7.4,Saturday,False
2024-02-24 06:00,29146.4,8.4,Saturday,False
2024-02-24 07:00,30107.5,7.3,Saturday,False
2024-02-24 08:00,31395.4,7.8,Saturday,False
2024-02-24 09:00,32566.3,9.3,Saturday,False
2024-02-24 10:00,34479.8,10.0,Saturday,False
2024-02-24 11:00,35616.8,9.0,Saturday,False
2024-02-24 12:00,34830.6,10.6,Saturday,False
2024-02-24 13:00,37433.4,13.4,Saturday,False
2024-02-24 14:00,36133.5,11.6,Saturday,False
2024-02-24 15:00,38044.5,10.6,Saturday,False
2024-02-24 16:00,36142.8,7.0,Saturday,False
2024-02-24 17:00,37179.3,12.1,Saturday,False
2024-02-24 18:00,38104.2,7.7,Saturday,False
2024-02-24 19:00,35584.2,7.5,Saturday,False
2024-02-24 20:00,37427.6,4.1,Saturday,False
2024-02-24 21:00,30659.7,5.5,Saturday,False
2024-02-24 22:00,32753.1,4.9,Saturday,False
2024-02-24 23:00,31707.7,5.8,Saturday,False
2024-02-25 00:00,24101.1,5.5,Sunday,False
2024-02-25 01:00,22691.0,5.8,Sunday,False
2024-02-25 02:00,23591.4,4.6,Sunday,False
2024-02-25 03:00,26502.3,4.4,Sunday,False
2024-02-25 04:00,26690.9,8.8,Sunday,False
2024-02-25 05:00,25414.2,7.0,Sunday,False
2024-02-25 06:00,30139.2,8.0,Sunday,False
2024-02-25 07:00,33328.3,10.2,Sunday,False
2024-02-25 08:00,32631.4,8.6,Sunday,False
2024-02-25 09:00,33094.0,8.6,Sunday,False
2024-02-25 10:00,34986.3,10.6,Sunday,False
2024-02-25 11:00,33457.8,10.1,Sunday,False
2024-02-25 12:00,35604.1,11.1,Sunday,False
2024-02-25 13:00,37125.6,11.9,Sunday,False
2024-02-25 14:00,37163.4,8.1,Sunday,False
2024-02-25 15:00,39138.7,8.5,Sunday,False
2024-02-25 16:00,36354.6,8.6,Sunday,False
2024-02-25 17:00,35488.5,7.3,Sunday,False
2024-02-25 18:00,41548.9,9.1,Sunday,False
2024-02-25 19:00,36642.2,3.8,Sunday,False
2024-02-25 20:00,34778.5,5.6,Sunday,False
2024-02-25 21:00,36191.1,7.1,Sunday,False
2024-02-25 22:00,36076.8,4.7,Sunday,False
2024-02-25 23:00,30807.0,5.0,Sunday,False
2024-02-26 00:00,25451.2,5.6,Monday,False
2024-02-26 01:00,27995.3,7.7,Monday,False
2024-02-26 02:00,27292.0,5.4,Monday,False
2024-02-26 03:00,28464.1,5.2,Monday,False
2024-02-26 04:00,28575.1,5.4,Monday,False
2024-02-26 05:00,29920.9,7.3,Monday,False
2024-02-26 06:00,32750.7,10.4,Monday,False
2024-02-26 07:00,33005.9,9.4,Monday,False
2024-02-26 08:00,36545.3,9.7,Monday,False
2024-02-26 09:00,38218.0,11.4,Monday,False
2024-02-26 10:00,39630.4,9.5,Monday,False
2024-02-26 11:00,42478.8,13.1,Monday,False
2024-02-26 12:00,38484.9,12.2,Monday,False
2024-02-26 13:00,39001.8,12.8,Monday,False
2024-02-26 14:00,41211.7,9.0,Monday,False
2024-02-26 15:00,42072.8,7.5,Monday,False
2024-02-26 16:00,41769.0,8.8,Monday,False
2024-02-26 17:00,43139.9,6.8,Monday,False
2024-02-26 18:00,42025.3,8.1,Monday,False
2024-02-26 19:00,37079.9,8.0,Monday,False
2024-02-26 20:00,39409.0,6.5,Monday,False
2024-02-26 21:00,38336.1,4.3,Monday,False
2024-02-26 22:00,35464.9,5.9,Monday,False
2024-02-26 23:00,34508.2,4.9,Monday,False
2024-02-27 00:00,28347.1,5.9,Tuesday,False
2024-02-27 01:00,28982.3,4.9,Tuesday,False
2024-02-27 02:00,27958.1,4.2,Tuesday,False
2024-02-27 03:00,28114.6,4.2,Tuesday,False
2024-02-27 04:00,31541.4,8.5,Tuesday,False
2024-02-27 05:00,27884.4,8.3,Tuesday,False
2024-02-27 06:00,31568.6,10.5,Tuesday,False
2024-02-27 07:00,35382.4,9.9,Tuesday,False
2024-02-27 08:00,33908.7,12.0,Tuesday,False
2024-02-27 09:00,38982.3,10.9,Tuesday,False
2024-02-27 10:00,36871.1,9.5,Tuesday,False
2024-02-27 11:00,38911.3,11.1,Tuesday,False
2024-02-27 12:00,39700.9,10.0,Tuesday,False
2024-02-27 13:00,40233.3,10.3,Tuesday,False
2024-02-27 14:00,40461.7,12.7,Tuesday,False
2024-02-27 15:00,42673.1,12.6,Tuesday,False
2024-02-27 16:00,40014.2,10.5,Tuesday,False
2024-02-27 17:00,40427.3,7.8,Tuesday,False
2024-02-27 18:00,42406.3,8.1,Tuesday,False
2024-02-27 19:00,41460.7,7.4,Tuesday,False
2024-02-27 20:00,38971.5,6.4,Tuesday,False
2024-02-27 21:00,37344.4,4.2,Tuesday,False
2024-02-27 22:00,36261.1,6.4,Tuesday,False
2024-02-27 23:00,35808.6,5.1,Tuesday,False
2024-02-28 00:00,24230.9,6.2,Wednesday,False
2024-02-28 01:00,25636.1,5.7,Wednesday,False
2024-02-28 02:00,28028.5,6.2,Wednesday,False
2024-02-28 03:00,30438.8,7.7,Wednesday,False
2024-02-28 04:00,28000.7,6.9,Wednesday,False
2024-02-28 05:00,30386.1,9.3,Wednesday,False
2024-02-28 06:00,32473.2,7.6,Wednesday,False
2024-02-28 07:00,33717.5,10.9,Wednesday,False
2024-02-28 08:00,37542.1,10.1,Wednesday,False
2024-02-28 09:00,39544.1,11.6,Wednesday,False
2024-02-28 10:00,36659.6,10.2,Wednesday,False
2024-02-28 11:00,39136.4,11.3,Wednesday,False
2024-02-28 12:00,38696.3,12.0,Wednesday,False
2024-02-28 13:00,40757.5,11.9,Wednesday,False
2024-02-28 14:00,41860.6,9.4,Wednesday,False
2024-02-28 15:00,39698.4,9.4,Wednesday,False
2024-02-28 16:00,41021.0,9.5,Wednesday,False
2024-02-28 17:00,42673.3,7.0,Wednesday,False
2024-02-28 18:00,41305.8,7.6,Wednesday,False
2024-02-28 19:00,41582.7,4.3,Wednesday,False
2024-02-28 20:00,39622.2,6.4,Wednesday,False
2024-02-28 21:00,34207.2,7.9,Wednesday,False
2024-02-28 22:00,38488.8,7.4,Wednesday,False
2024-02-28 23:00,35965.1,3.9,Wednesday,False
2024-02-29 00:00,24815.1,4.4,Thursday,False
2024-02-29 01:00,29620.3,5.8,Thursday,False
2024-02-29 02:00,27453.6,7.0,Thursday,False
2024-02-29 03:00,26945.1,8.4,Thursday,False
2024-02-29 04:00,30734.8,10.0,Thursday,False
2024-02-29 05:00,27696.4,9.2,Thursday,False
2024-02-29 06:00,31820.9,10.9,Thursday,False
2024-02-29 07:00,35583.7,11.0,Thursday,False
2024-02-29 08:00,35025.0,11.3,Thursday,False
2024-02-29 09:00,39297.7,13.4,Thursday,False
2024-02-29 10:00,40101.5,11.9,Thursday,False
2024-02-29 11:00,40600.8,12.0,Thursday,False
2024-02-29 12:00,39512.4,11.7,Thursday,False
2024-02-29 13:00,39311.8,10.3,Thursday,False
2024-02-29 14:00,41863.0,10.2,Thursday,False
2024-02-29 15:00,40512.2,9.5,Thursday,False
2024-02-29 16:00,41779.6,9.2,Thursday,False
2024-02-29 17:00,44640.5,9.5,Thursday,False
2024-02-29 18:00,42036.9,5.7,Thursday,False
2024-02-29 19:00,38351.1,7.9,Thursday,False
2024-02-29 20:00,39204.7,9.0,Thursday,False
2024-02-29 21:00,39335.0,4.8,Thursday,False
2024-02-29 22:00,36697.2,2.4,Thursday,False
2024-02-29 23:00,34356.5,4.1,Thursday,False
2024-03-01 00:00,27503.0,6.4,Friday,False
2024-03-01 01:00,29943.8,6.7,Friday,False
2024-03-01 02:00,26801.3,6.7,Friday,False
2024-03-01 03:00,27716.2,9.1,Friday,False
2024-03-01 04:00,22408.3,8.6,Friday,False
2024-03-01 05:00,28702.0,9.4,Friday,False
2024-03-01 06:00,30329.7,8.8,Friday,False
2024-03-01 07:00,30751.7,11.6,Friday,False
2024-03-01 08:00,38045.4,15.6,Friday,False
2024-03-01 09:00,41664.7,11.9,Friday,False
2024-03-01 10:00,37771.7,12.0,Friday,False
2024-03-01 11:00,36960.1,13.3,Friday,False
2024-03-01 12:00,41511.3,12.5,Friday,False
2024-03-01 13:00,37837.4,12.1,Friday,False
2024-03-01 14:00,40129.5,11.1,Friday,False
2024-03-01 15:00,37146.2,9.1,Friday,False
2024-03-01 16:00,40163.1,7.7,Friday,False
2024-03-01 17:00,45743.9,10.4,Friday,False
2024-03-01 18:00,41131.8,9.2,Friday,False
2024-03-01 19:00,42437.5,6.6,Friday,False
2024-03-01 20:00,39900.5,7.5,Friday,False
2024-03-01 21:00,39613.1,6.5,Friday,False
2024-03-01 22:00,36328.6,9.2,Friday,False
2024-03-01 23:00,35070.8,6.0,Friday,False
2024-03-02 00:00,20335.3,5.3,Saturday,False
2024-03-02 01:00,22973.8,7.0,Saturday,False
2024-03-02 02:00,24797.9,8.7,Saturday,False
2024-03-02 03:00,23687.9,9.6,Saturday,False
2024-03-02 04:00,22976.8,9.8,Saturday,False
2024-03-02 05:00,25518.3,10.3,Saturday,False
2024-03-02 06:00,27587.0,11.1,Saturday,False
2024-03-02 07:00,31128.2,11.4,Saturday,False
2024-03-02 08:00,33288.2,11.6,Saturday,False
2024-03-02 09:00,34032.3,14.0,Saturday,False
2024-03-02 10:00,34613.0,13.9,Saturday,False
2024-03-02 11:00,38923.8,13.7,Saturday,False
2024-03-02 12:00,32450.2,10.6,Saturday,False
2024-03-02 13:00,34916.7,11.7,Saturday,False
2024-03-02 14:00,35730.3,10.2,Saturday,False
2024-03-02 15:00,38640.7,9.6,Saturday,False
2024-03-02 16:00,38502.9,11.3,Saturday,False
2024-03-02 17:00,36238.1,12.3,Saturday,False
2024-03-02 18:00,41059.5,4.4,Saturday,False
2024-03-02 19:00,36590.7,7.8,Saturday,False
2024-03-02 20:00,33296.7,4.1,Saturday,False
2024-03-02 21:00,33759.5,7.3,Saturday,False
2024-03-02 22:00,31213.5,2.8,Saturday,False
2024-03-02 23:00,32742.2,7.5,Saturday,False
2024-03-03 00:00,27816.3,6.5,Sunday,False
2024-03-03 01:00,26730.7,8.0,Sunday,False
2024-03-03 02:00,25712.2,8.9,Sunday,False
2024-03-03 03:00,22514.8,5.5,Sunday,False
2024-03-03 04:00,25752.9,7.2,Sunday,False
2024-03-03 05:00,26377.4,9.0,Sunday,False
2024-03-03 06:00,28782.0,9.8,Sunday,False
2024-03-03 07:00,30327.3,12.0,Sunday,False
2024-03-03 08:00,28633.4,10.7,Sunday,False
2024-03-03 09:00,33655.3,12.9,Sunday,False
2024-03-03 10:00,36386.9,10.6,Sunday,False
2024-03-03 11:00,36375.3,13.4,Sunday,False
2024-03-03 12:00,33984.2,13.4,Sunday,False
2024-03-03 13:00,35070.3,11.3,Sunday,False
2024-03-03 14:00,37461.0,13.8,Sunday,False
2024-03-03 15:00,37697.5,10.2,Sunday,False
2024-03-03 16:00,36529.2,10.4,Sunday,False
2024-03-03 17:00,38611.2,9.7,Sunday,False
2024-03-03 18:00,36089.6,8.1,Sunday,False
2024-03-03 19:00,36219.2,8.1,Sunday,False
2024-03-03 20:00,34113.0,5.2,Sunday,False
2024-03-03 21:00,33956.1,6.1,Sunday,False
2024-03-03 22:00,32246.6,7.0,Sunday,False
2024-03-03 23:00,30205.3,6.7,Sunday,False
2024-03-04 00:00,26722.6,7.1,Monday,False
2024-03-04 01:00,28773.7,7.5,Monday,False
2024-03-04 02:00,24728.1,6.7,Monday,False
2024-03-04 03:00,28832.1,7.6,Monday,False
2024-03-04 04:00,28595.1,8.5,Monday,False
2024-03-04 05:00,27366.7,6.6,Monday,False
2024-03-04 06:00,32284.6,10.8,Monday,False
2024-03-04 07:00,34168.5,9.6,Monday,False
2024-03-04 08:00,34389.3,10.3,Monday,False
2024-03-04 09:00,38943.5,11.9,Monday,False
2024-03-04 10:00,40013.0,12.7,Monday,False
2024-03-04 11:00,40641.1,14.7,Monday,False
2024-03-04 12:00,40927.5,11.6,Monday,False
2024-03-04 13:00,39969.0,9.6,Monday,False
2024-03-04 14:00,41136.7,12.9,Monday,False
2024-03-04 15:00,43283.0,11.9,Monday,False
2024-03-04 16:00,41910.1,8.9,Monday,False
2024-03-04 17:00,43089.9,9.1,Monday,False
2024-03-04 18:00,43291.1,8.6,Monday,False
2024-03-04 19:00,41564.3,10.0,Monday,False
2024-03-04 20:00,38566.4,6.8,Monday,False
2024-03-04 21:00,39175.1,5.6,Monday,False
2024-03-04 22:00,35751.5,8.3,Monday,False
2024-03-04 23:00,33167.7,3.5,Monday,False
2024-03-05 00:00,24631.7,7.1,Tuesday,False
2024-03-05 01:00,25885.2,3.8,Tuesday,False
2024-03-05 02:00,27540.0,4.2,Tuesday,False
2024-03-05 03:00,27642.2,7.3,Tuesday,False
2024-03-05 04:00,26689.9,10.5,Tuesday,False
2024-03-05 05:00,28509.3,6.1,Tuesday,False
2024-03-05 06:00,28907.5,10.9,Tuesday,False
2024-03-05 07:00,33031.1,10.3,Tuesday,False
2024-03-05 08:00,35128.6,11.5,Tuesday,False
2024-03-05 09:00,38158.2,16.0,Tuesday,False
2024-03-05 10:00,38124.7,12.5,Tuesday,False
2024-03-05 11:00,41223.2,8.4,Tuesday,False
2024-03-05 12:00,41487.1,7.5,Tuesday,False
2024-03-05 13:00,37713.5,10.0,Tuesday,False
2024-03-05 14:00,43345.7,11.3,Tuesday,False
2024-03-05 15:00,40065.0,11.3,Tuesday,False
2024-03-05 16:00,41627.9,9.0,Tuesday,False
2024-03-05 17:00,42422.6,8.8,Tuesday,False
2024-03-05 18:00,42844.5,5.6,Tuesday,False
2024-03-05 19:00,38511.5,8.3,Tuesday,False
2024-03-05 20:00,38830.8,5.7,Tuesday,False
2024-03-05 21:00,37986.9,6.0,Tuesday,False
2024-03-05 22:00,34725.0,4.3,Tuesday,False
2024-03-05 23:00,32788.3,9.5,Tuesday,False
2024-03-06 00:00,25719.8,6.0,Wednesday,False
2024-03-06 01:00,28295.8,6.5,Wednesday,False
2024-03-06 02:00,28267.8,6.6,Wednesday,False
2024-03-06 03:00,28645.1,6.8,Wednesday,False
2024-03-06 04:00,27723.3,8.4,Wednesday,False
2024-03-06 05:00,29310.8,9.4,Wednesday,False
2024-03-06 06:00,29529.8,8.5,Wednesday,False
2024-03-06 07:00,34245.2,14.1,Wednesday,False
2024-03-06 08:00,36948.6,11.1,Wednesday,False
2024-03-06 09:00,35108.3,12.0,Wednesday,False
2024-03-06 10:00,38602.6,12.7,Wednesday,False
2024-03-06 11:00,37923.4,13.1,Wednesday,False
2024-03-06 12:00,41098.6,12.1,Wednesday,False
2024-03-06 13:00,39042.0,11.9,Wednesday,False
2024-03-06 14:00,39394.2,12.2,Wednesday,False
2024-03-06 15:00,40023.7,12.6,Wednesday,False
2024-03-06 16:00,39529.3,10.9,Wednesday,False
2024-03-06 17:00,42364.4,7.7,Wednesday,False
2024-03-06 18:00,42941.6,9.2,Wednesday,False
2024-03-06 19:00,38281.6,9.1,Wednesday,False
2024-03-06 20:00,35976.7,7.6,Wednesday,False
2024-03-06 21:00,35857.0,7.7,Wednesday,False
2024-03-06 22:00,37074.4,7.3,Wednesday,False
2024-03-06 23:00,33950.9,5.7,Wednesday,False
2024-03-07 00:00,23437.9,8.6,Thursday,False
2024-03-07 01:00,26596.3,8.1,Thursday,False
2024-03-07 02:00,24440.9,9.0,Thursday,False
2024-03-07 03:00,29075.0,8.2,Thursday,False
2024-03-07 04:00,26764.9,11.0,Thursday,False
2024-03-07 05:00,31180.9,9.3,Thursday,False
2024-03-07 06:00,30850.1,8.3,Thursday,False
2024-03-07 07:00,33681.1,11.5,Thursday,False
2024-03-07 08:00,37365.5,10.4,Thursday,False
2024-03-07 09:00,41143.0,13.6,Thursday,False
2024-03-07 10:00,37996.2,11.4,Thursday,False
2024-03-07 11:00,41741.7,14.3,Thursday,False
2024-03-07 12:00,37026.7,12.6,Thursday,False
2024-03-07 13:00,41065.8,12.0,Thursday,False
2024-03-07 14:00,41588.2,12.8,Thursday,False
2024-03-07 15:00,39571.8,14.1,Thursday,False
2024-03-07 16:00,38714.7,9.1,Thursday,False
2024-03-07 17:00,42747.4,9.5,Thursday,False
2024-03-07 18:00,42246.9,11.5,Thursday,False
2024-03-07 19:00,40219.4,8.2,Thursday,False
2024-03-07 20:00,37775.7,9.4,Thursday,False
2024-03-07 21:00,37302.7,6.9,Thursday,False
2024-03-07 22:00,38631.1,6.8,Thursday,False
2024-03-07 23:00,37601.7,5.4,Thursday,False
2024-03-08 00:00,24621.1,6.0,Friday,False
2024-03-08 01:00,27324.9,6.3,Friday,False
2024-03-08 02:00,28533.6,7.7,Friday,False
2024-03-08 03:00,24842.0,7.1,Friday,False
2024-03-08 04:00,28271.4,8.5,Friday,False
2024-03-08 05:00,28192.0,7.7,Friday,False
2024-03-08 06:00,29641.8,11.5,Friday,False
2024-03-08 07:00,31709.0,10.1,Friday,False
2024-03-08 08:00,36536.3,11.8,Friday,False
2024-03-08 09:00,40099.6,16.6,Friday,False
2024-03-08 10:00,36346.6,10.9,Friday,False
2024-03-08 11:00,41309.8,12.7,Friday,False
2024-03-08 12:00,38460.8,13.8,Friday,False
2024-03-08 13:00,41617.8,14.0,Friday,False
2024-03-08 14:00,38252.2,14.2,Friday,False
2024-03-08 15:00,38230.0,12.0,Friday,False
2024-03-08 16:00,38533.9,9.4,Friday,False
2024-03-08 17:00,38997.8,9.5,Friday,False
2024-03-08 18:00,41833.3,10.3,Friday,False
2024-03-08 19:00,41079.9,7.1,Friday,False
2024-03-08 20:00,39369.9,10.0,Friday,False
2024-03-08 21:00,36926.0,6.4,Friday,False
2024-03-08 22:00,34799.5,6.8,Friday,False
2024-03-08 23:00,33284.0,4.3,Friday,False
2024-03-09 00:00,21965.3,9.0,Saturday,False
2024-03-09 01:00,23522.9,4.5,Saturday,False
2024-03-09 02:00,21522.5,9.6,Saturday,False
2024-03-09 03:00,25173.3,8.8,Saturday,False
2024-03-09 04:00,25841.8,10.1,Saturday,False
2024-03-09 05:00,23080.2,11.0,Saturday,False
2024-03-09 06:00,29772.4,11.7,Saturday,False
2024-03-09 07:00,30513.2,11.2,Saturday,False
2024-03-09 08:00,34160.6,10.6,Saturday,False
2024-03-09 09:00,36930.3,11.7,Saturday,False
2024-03-09 10:00,35742.8,12.4,Saturday,False
2024-03-09 11:00,37812.7,12.2,Saturday,False
2024-03-09 12:00,35820.1,10.0,Saturday,False
2024-03-09 13:00,33728.9,9.5,Saturday,False
2024-03-09 14:00,37168.1,15.0,Saturday,False
2024-03-09 15:00,36067.1,8.5,Saturday,False
2024-03-09 16:00,37200.8,9.9,Saturday,False
2024-03-09 17:00,37957.0,12.8,Saturday,False
2024-03-09 18:00,38368.2,9.9,Saturday,False
2024-03-09 19:00,37307.8,6.9,Saturday,False
2024-03-09 20:00,33987.6,9.3,Saturday,False
2024-03-09 21:00,35731.1,6.5,Saturday,False
2024-03-09 22:00,30500.1,7.5,Saturday,False
2024-03-09 23:00,29719.8,6.4,Saturday,False
2024-03-10 00:00,23036.3,7.2,Sunday,False
2024-03-10 01:00,26106.3,7.2,Sunday,False
2024-03-10 02:00,26269.9,9.3,Sunday,False
2024-03-10 03:00,24662.1,6.2,Sunday,False
2024-03-10 04:00,26033.5,11.2,Sunday,False
2024-03-10 05:00,24261.5,9.2,Sunday,False
2024-03-10 06:00,27326.6,12.4,Sunday,False
2024-03-10 07:00,30130.3,12.7,Sunday,False
2024-03-10 08:00,32326.1,12.2,Sunday,False
2024-03-10 09:00,36947.2,11.6,Sunday,False
2024-03-10 10:00,36764.4,13.9,Sunday,False
2024-03-10 11:00,34124.6,12.4,Sunday,False
2024-03-10 12:00,33913.0,12.6,Sunday,False
2024-03-10 13:00,36544.2,13.8,Sunday,False
2024-03-10 14:00,35265.9,11.6,Sunday,False
2024-03-10 15:00,34886.5,12.3,Sunday,False
2024-03-10 16:00,38626.1,10.4,Sunday,False
2024-03-10 17:00,36140.2,9.1,Sunday,False
2024-03-10 18:00,34355.9,13.2,Sunday,False
2024-03-10 19:00,38891.4,6.9,Sunday,False
2024-03-10 20:00,35595.2,7.5,Sunday,False
2024-03-10 21:00,32419.9,10.8,Sunday,False
2024-03-10 22:00,32761.6,6.4,Sunday,False
2024-03-10 23:00,29558.0,7.1,Sunday,False
2024-03-11 00:00,23657.3,7.3,Monday,False
2024-03-11 01:00,27401.2,8.5,Monday,False
2024-03-11 02:00,26313.7,8.0,Monday,False
2024-03-11 03:00,26342.1,9.7,Monday,False
2024-03-11 04:00,27547.0,9.1,Monday,False
2024-03-11 05:00,28075.6,12.6,Monday,False
2024-03-11 06:00,30403.2,11.0,Monday,False
2024-03-11 07:00,31702.1,11.3,Monday,False
2024-03-11 08:00,36940.0,11.1,Monday,False
2024-03-11 09:00,38288.0,12.1,Monday,False
2024-03-11 10:00,36457.6,12.6,Monday,False
2024-03-11 11:00,40844.9,12.7,Monday,False
2024-03-11 12:00,38034.9,12.7,Monday,False
2024-03-11 13:00,38847.5,12.3,Monday,False
2024-03-11 14:00,39032.0,12.8,Monday,False
2024-03-11 15:00,39213.1,11.7,Monday,False
2024-03-11 16:00,40716.4,11.7,Monday,False
2024-03-11 17:00,41899.2,10.7,Monday,False
2024-03-11 18:00,43468.9,9.5,Monday,False
2024-03-11 19:00,42381.2,9.6,Monday,False
2024-03-11 20:00,39057.7,8.1,Monday,False
2024-03-11 21:00,37172.9,6.8,Monday,False
2024-03-11 22:00,35101.2,8.7,Monday,False
2024-03-11 23:00,33688.0,9.6,Monday,False
2024-03-12 00:00,24008.4,10.0,Tuesday,False
2024-03-12 01:00,25337.1,7.5,Tuesday,False
2024-03-12 02:00,27544.8,9.9,Tuesday,False
2024-03-12 03:00,26397.9,8.9,Tuesday,False
2024-03-12 04:00,28668.5,9.7,Tuesday,False
2024-03-12 05:00,27992.2,11.8,Tuesday,False
2024-03-12 06:00,30734.7,10.7,Tuesday,False
2024-03-12 07:00,33460.4,12.2,Tuesday,False
2024-03-12 08:00,38192.3,12.0,Tuesday,False
2024-03-12 09:00,40350.3,12.2,Tuesday,False
2024-03-12 10:00,39802.3,15.5,Tuesday,False
2024-03-12 11:00,39515.4,16.4,Tuesday,False
2024-03-12 12:00,38197.0,13.0,Tuesday,False
2024-03-12 13:00,40537.6,12.1,Tuesday,False
2024-03-12 14:00,37448.1,10.4,Tuesday,False
2024-03-12 15:00,41400.9,14.3,Tuesday,False
2024-03-12 16:00,41566.6,11.9,Tuesday,False
2024-03-12 17:00,40601.3,11.7,Tuesday,False
2024-03-12 18:00,43506.2,7.6,Tuesday,False
